"","RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","SpecCodeType","SpecCode","AreaType","AreaCode","LngtCode","LngtClass","Sex","Maturity","PlusGr","Age","CANoAtLngt","IndWgt","FishID","GenSamp","StomSamp","AgeSource","AgePrepMet","OtGrading","ParSamp","MaturityScale","DateofCalculation","Valid_Aphia","LngtClassCm"
"30931","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",51,2024,"W",127146,13,"VIIb",".",260,"F",NA,NA,4,1,110,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,26
"30932","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",51,2024,"W",127146,13,"VIIb",".",260,"F",NA,NA,4,1,120,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,26
"30933","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",51,2024,"W",127146,13,"VIIb",".",280,"F",NA,NA,5,1,144,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,28
"30934","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",51,2024,"W",127146,13,"VIIb",".",290,"F",NA,NA,4,1,174,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,29
"30935","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",51,2024,"W",127146,13,"VIIb",".",290,"F",NA,NA,5,1,154,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,29
"30936","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC502",133,2024,"W",127146,13,"VIIj",".",190,"M",NA,NA,5,1,42,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"30937","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC502",133,2024,"W",127146,13,"VIIj",".",190,"F",NA,NA,3,1,46,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"30938","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC502",133,2024,"W",127146,13,"VIIj",".",200,"M",NA,NA,4,1,50,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30939","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC502",133,2024,"W",127146,13,"VIIj",".",200,"M",NA,NA,5,1,56,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30940","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC502",133,2024,"W",127146,13,"VIIj",".",200,"F",NA,NA,4,1,48,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30941","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC502",133,2024,"W",127146,13,"VIIj",".",200,"F",NA,NA,4,1,52,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30942","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC502",133,2024,"W",127146,13,"VIIj",".",210,"M",NA,NA,4,1,54,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"30943","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC502",133,2024,"W",127146,13,"VIIj",".",210,"M",NA,NA,4,1,62,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"30944","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC502",133,2024,"W",127146,13,"VIIj",".",210,"F",NA,NA,4,1,68,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"30945","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC502",133,2024,"W",127146,13,"VIIj",".",220,"M",NA,NA,4,1,54,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30946","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC502",133,2024,"W",127146,13,"VIIj",".",220,"F",NA,NA,4,1,60,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30947","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC502",133,2024,"W",127146,13,"VIIj",".",220,"F",NA,NA,4,1,70,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30948","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC502",133,2024,"W",127146,13,"VIIj",".",240,"M",NA,NA,6,1,90,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,24
"30949","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC502",133,2024,"W",127146,13,"VIIj",".",240,"F",NA,NA,4,1,90,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,24
"30950","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC502",133,2024,"W",127146,13,"VIIj",".",260,"F",NA,NA,4,1,120,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,26
"30951","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC502",133,2024,"W",127146,13,"VIIj",".",270,"F",NA,NA,4,1,118,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,27
"30952","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC502",133,2024,"W",127146,13,"VIIj",".",270,"F",NA,NA,5,1,128,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,27
"30953","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC502",133,2024,"W",127146,13,"VIIj",".",440,"F",NA,NA,15,1,468,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,44
"30954","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",130,"M",NA,NA,2,1,19,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,13
"30955","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",160,"M",NA,NA,2,2,28,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,16
"30956","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",170,"M",NA,NA,3,1,34,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,17
"30957","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",180,"M",NA,NA,3,1,44,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,18
"30958","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",190,"M",NA,NA,3,1,52,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"30959","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",190,"M",NA,NA,4,1,52,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"30960","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",190,"F",NA,NA,2,1,42,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"30961","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",190,"F",NA,NA,3,1,45,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"30962","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",200,"M",NA,NA,3,1,51,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30963","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",200,"F",NA,NA,3,1,57,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30964","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",200,"F",NA,NA,3,1,62,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30965","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",210,"M",NA,NA,3,1,66,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"30966","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",210,"M",NA,NA,4,1,64,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"30967","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",210,"F",NA,NA,3,1,67,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"30968","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",210,"F",NA,NA,4,1,72,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"30969","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",220,"F",NA,NA,4,1,68,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30970","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",230,"F",NA,NA,4,1,88,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,23
"30971","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",240,"F",NA,NA,4,1,101,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,24
"30972","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",250,"M",NA,NA,5,1,84,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,25
"30973","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",250,"F",NA,NA,4,1,118,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,25
"30974","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",250,"F",NA,NA,5,1,122,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,25
"30975","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG212",132,2024,"W",127146,13,"VIIj",".",280,"F",NA,NA,5,1,160,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,28
"30976","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG64",134,2024,"W",127146,13,"VIIj",".",270,"F",NA,NA,4,1,134,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,27
"30977","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",120,"M",NA,NA,1,1,14,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,12
"30978","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",150,"M",NA,NA,2,1,22,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,15
"30979","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",160,"M",NA,NA,2,1,30,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,16
"30980","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",160,"M",NA,NA,2,1,34,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,16
"30981","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",170,"M",NA,NA,3,1,36,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,17
"30982","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",170,"M",NA,NA,3,1,38,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,17
"30983","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",180,"M",NA,NA,4,1,44,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,18
"30984","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",180,"M",NA,NA,4,1,45,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,18
"30985","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",190,"M",NA,NA,4,1,45,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"30986","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",190,"M",NA,NA,4,1,50,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"30987","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",200,"M",NA,NA,3,1,56,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30988","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",200,"F",NA,NA,3,1,56,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30989","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",210,"M",NA,NA,3,1,68,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"30990","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",210,"M",NA,NA,5,1,60,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"30991","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",210,"F",NA,NA,3,1,58,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"30992","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",210,"F",NA,NA,4,1,64,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"30993","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",220,"F",NA,NA,3,1,74,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30994","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",220,"F",NA,NA,5,1,76,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30995","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",230,"F",NA,NA,4,1,76,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,23
"30996","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",240,"F",NA,NA,3,1,94,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,24
"30997","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",250,"F",NA,NA,4,1,96,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,25
"30998","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",250,"F",NA,NA,4,1,106,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,25
"30999","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",260,"F",NA,NA,4,1,502,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,26
"31000","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",280,"F",NA,NA,NA,1,140,NA,NA,NA,NA,NA,NA,NA,NA,20250321,127146,28
"31001","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",290,"F",NA,NA,7,1,172,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,29
"31002","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG61",135,2024,"W",127146,13,"VIIj",".",330,"F",NA,NA,8,1,264,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,33
"31003","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO174",58,2024,"W",127146,13,"VIIc",".",280,"F",NA,NA,5,1,132,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,28
"31004","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO174",58,2024,"W",127146,13,"VIIc",".",390,"F",NA,NA,8,1,380,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,39
"31005","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",80,"M",NA,NA,1,2,4,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,8
"31006","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",90,"M",NA,NA,1,1,5,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,9
"31007","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",100,"M",NA,NA,1,1,7,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,10
"31008","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",120,"M",NA,NA,2,1,17,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,12
"31009","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",130,"M",NA,NA,2,1,13,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,13
"31010","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",140,"M",NA,NA,2,1,14,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,14
"31011","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",140,"M",NA,NA,2,1,15,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,14
"31012","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",140,"F",NA,NA,2,1,16,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,14
"31013","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",140,"F",NA,NA,2,1,20,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,14
"31014","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",150,"M",NA,NA,2,1,22,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,15
"31015","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",150,"M",NA,NA,3,1,16,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,15
"31016","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",150,"F",NA,NA,2,1,22,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,15
"31017","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",160,"M",NA,NA,1,1,26,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,16
"31018","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",160,"M",NA,NA,2,1,24,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,16
"31019","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",160,"F",NA,NA,2,1,26,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,16
"31020","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",160,"F",NA,NA,2,1,32,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,16
"31021","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",170,"M",NA,NA,2,1,34,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,17
"31022","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",170,"M",NA,NA,2,1,36,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,17
"31023","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",180,"F",NA,NA,3,1,32,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,18
"31024","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",180,"F",NA,NA,3,1,34,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,18
"31025","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",190,"M",NA,NA,3,1,41,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"31026","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",190,"F",NA,NA,3,1,46,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"31027","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",190,"F",NA,NA,4,1,44,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"31028","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",200,"M",NA,NA,3,1,55,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"31029","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",200,"M",NA,NA,3,1,57,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"31030","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",210,"F",NA,NA,3,1,52,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"31031","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",220,"M",NA,NA,4,1,65,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"31032","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",220,"F",NA,NA,4,1,62,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"31033","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",230,"F",NA,NA,4,1,78,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,23
"31034","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",230,"F",NA,NA,5,1,86,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,23
"31035","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",240,"F",NA,NA,4,1,86,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,24
"31036","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",240,"F",NA,NA,5,1,88,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,24
"31037","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",250,"M",NA,NA,5,1,92,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,25
"31038","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",250,"F",NA,NA,4,1,86,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,25
"31039","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",250,"F",NA,NA,4,1,88,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,25
"31040","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",260,"F",NA,NA,6,1,102,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,26
"31041","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",270,"M",NA,NA,7,1,120,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,27
"31042","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",270,"F",NA,NA,6,1,122,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,27
"31043","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",270,"F",NA,NA,7,1,140,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,27
"31044","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG175",59,2024,"W",127146,13,"VIIb",".",310,"F",NA,NA,6,1,210,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,31
"31045","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB12",79,2024,"W",127146,13,"VIIb",".",130,"F",NA,NA,0,1,16,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,13
"31046","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB12",79,2024,"W",127146,13,"VIIb",".",150,"M",NA,NA,2,1,26,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,15
"31047","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB12",79,2024,"W",127146,13,"VIIb",".",160,"F",NA,NA,1,1,22,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,16
"31048","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB12",79,2024,"W",127146,13,"VIIb",".",160,"F",NA,NA,2,1,28,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,16
"31049","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB12",79,2024,"W",127146,13,"VIIb",".",180,"F",NA,NA,2,1,32,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,18
"31050","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB12",79,2024,"W",127146,13,"VIIb",".",190,"F",NA,NA,2,1,44,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"31051","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB12",79,2024,"W",127146,13,"VIIb",".",190,"F",NA,NA,3,1,41,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"31052","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB12",79,2024,"W",127146,13,"VIIb",".",200,"M",NA,NA,4,1,48,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
